,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
229,2021-05-20 17:26,Camila Cabello,My Oh My (feat. DaBaby),170746,Camila Cabello:My Oh My (feat. DaBaby),0,,
230,2021-05-20 17:27,BLACKPINK,How You Like That,28543,BLACKPINK:How You Like That,0,,
231,2021-05-20 17:30,DHARIA,Sugar & Brownies,197836,DHARIA:Sugar & Brownies,0,,
232,2021-05-20 17:34,Taylor Swift,cardigan,239560,Taylor Swift:cardigan,0,,
233,2021-05-20 17:39,Halsey,Without Me,201653,Halsey:Without Me,1,Without Me,5p7ujcrUXASCNwRaWNHR1C
234,2021-05-20 17:42,Imagine Dragons,Thunder,187146,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
235,2021-05-20 17:46,Gabby Barrett,I Hope - feat. Charlie Puth,209763,Gabby Barrett:I Hope - feat. Charlie Puth,0,,
236,2021-05-20 17:49,Post Malone,Goodbyes (feat. Young Thug),174853,Post Malone:Goodbyes (feat. Young Thug),0,,
237,2021-05-20 17:52,Conan Gray,Heather,198040,Conan Gray:Heather,0,,
238,2021-05-20 17:55,Alan Walker,"Alone, Pt. II",179052,"Alan Walker:Alone, Pt. II",1,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3
239,2021-05-20 17:57,R3HAB,Bésame (I Need You) (with TINI & Reik),136200,R3HAB:Bésame (I Need You) (with TINI & Reik),0,,
240,2021-05-20 17:57,Imagine Dragons,Believer,0,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
241,2021-05-20 18:01,Halsey,Without Me,201660,Halsey:Without Me,1,Without Me,5p7ujcrUXASCNwRaWNHR1C
242,2021-05-20 18:04,Imagine Dragons,Thunder,6530,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
243,2021-05-20 18:04,Imagine Dragons,Thunder,169469,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
244,2021-05-20 18:05,Imagine Dragons,Bad Liar,27380,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
245,2021-05-21 13:19,Imagine Dragons,Bad Liar,295510,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
246,2021-05-21 13:22,Lady Gaga,Shallow,215733,Lady Gaga:Shallow,0,,
247,2021-05-21 13:32,Lady Gaga,Shallow,415562,Lady Gaga:Shallow,0,,
248,2021-05-21 13:32,Maroon 5,Memories,2487,Maroon 5:Memories,0,,
249,2021-05-21 13:44,Surf Mesa,ily (i love you baby) (feat. Emilee),176546,Surf Mesa:ily (i love you baby) (feat. Emilee),1,ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS
250,2021-05-21 13:46,MOTi,Friday (feat. JGUAR),49523,MOTi:Friday (feat. JGUAR),0,,
251,2021-05-22 20:24,Imagine Dragons,Bad Liar,260773,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
252,2021-05-22 20:24,Imagine Dragons,Natural,17306,Imagine Dragons:Natural,0,,
253,2021-05-22 20:27,Maroon 5,Sugar,40080,Maroon 5:Sugar,0,,
254,2021-05-22 20:27,Imagine Dragons,Believer,138600,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
255,2021-05-22 20:30,Powfu,death bed (coffee for your head),152390,Powfu:death bed (coffee for your head),0,,
256,2021-05-22 20:32,Lady Gaga,Shallow,130340,Lady Gaga:Shallow,0,,
257,2021-05-22 20:34,Halsey,Without Me,138820,Halsey:Without Me,1,Without Me,5p7ujcrUXASCNwRaWNHR1C
258,2021-05-22 20:35,Alan Walker,Darkside,16700,Alan Walker:Darkside,0,,
259,2021-05-22 20:35,Lady Gaga,Applause,20040,Lady Gaga:Applause,0,,
260,2021-05-22 20:38,Alan Walker,"Alone, Pt. II",6780,"Alan Walker:Alone, Pt. II",1,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3
261,2021-05-22 20:38,SHAED,Trampoline (with ZAYN),163780,SHAED:Trampoline (with ZAYN),0,,
262,2021-05-22 20:42,Halsey,Without Me,2000,Halsey:Without Me,1,Without Me,5p7ujcrUXASCNwRaWNHR1C
263,2021-05-22 20:42,Taylor Swift,Shake It Off,219200,Taylor Swift:Shake It Off,0,,
264,2021-05-22 20:44,Halsey,Still Learning,152320,Halsey:Still Learning,0,,
265,2021-05-22 20:45,R3HAB,Close To You (with Andy Grammer),8250,R3HAB:Close To You (with Andy Grammer),0,,
266,2021-05-22 20:45,Tungevaag,Knockout,37420,Tungevaag:Knockout,0,,
267,2021-05-22 20:45,Alan Walker,Lost Control,8610,Alan Walker:Lost Control,0,,
268,2021-05-22 20:45,Taylor Swift,willow,11420,Taylor Swift:willow,0,,
269,2021-05-22 20:45,Claire Rosinkranz,Backyard Boy,5160,Claire Rosinkranz:Backyard Boy,0,,
270,2021-05-22 20:46,Ariana Grande,breathin,18410,Ariana Grande:breathin,0,,
271,2021-05-22 20:49,Camila Cabello,Liar,207038,Camila Cabello:Liar,0,,
272,2021-05-22 20:49,Taylor Swift,You Belong With Me (Taylor’s Version),17201,Taylor Swift:You Belong With Me (Taylor’s Version),0,,
273,2021-05-24 04:30,Taylor Swift,You Belong With Me (Taylor’s Version),12030,Taylor Swift:You Belong With Me (Taylor’s Version),0,,
274,2021-05-24 04:37,Lil Nas X,MONTERO (Call Me By Your Name),77500,Lil Nas X:MONTERO (Call Me By Your Name),0,,
275,2021-05-24 04:47,David Guetta,Titanium,139800,David Guetta:Titanium,0,,
276,2021-05-24 04:50,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
277,2021-05-24 04:52,Taylor Swift,Death By A Thousand Cuts - Live From Paris,149516,Taylor Swift:Death By A Thousand Cuts - Live From Paris,0,,
278,2021-05-24 10:04,Imagine Dragons,Bad Liar,8730,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
279,2021-05-24 19:54,Imagine Dragons,Bad Liar,780,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
280,2021-05-24 19:59,Imagine Dragons,Thunder,6830,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
281,2021-05-24 19:59,Imagine Dragons,Bad Liar,300840,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
282,2021-05-24 20:00,Imagine Dragons,Believer,1870,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
283,2021-05-24 20:00,Imagine Dragons,Believer,0,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
284,2021-05-24 20:02,Imagine Dragons,Thunder,148120,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
285,2021-05-24 20:06,Imagine Dragons,Radioactive,196311,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
286,2021-05-24 21:06,Conan Gray,Overdrive,24978,Conan Gray:Overdrive,0,,
287,2021-05-26 10:37,Taylor Swift,closure,23040,Taylor Swift:closure,0,,
288,2021-05-26 10:37,Conan Gray,Overdrive,3490,Conan Gray:Overdrive,0,,
289,2021-05-26 10:43,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
290,2021-05-26 11:49,R3HAB,All Around the World (La La La),24850,R3HAB:All Around the World (La La La),0,,
291,2021-05-26 11:49,Trevor Daniel,Falling,0,Trevor Daniel:Falling,0,,
292,2021-05-26 11:49,Jonas Brothers,Sucker,0,Jonas Brothers:Sucker,0,,
293,2021-05-26 11:49,Mabel,Don't Call Me Up,2730,Mabel:Don't Call Me Up,0,,
294,2021-05-26 12:38,Imagine Dragons,Radioactive,188203,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
295,2021-05-26 12:42,Alan Walker,"Alone, Pt. II",6820,"Alan Walker:Alone, Pt. II",1,"Alone, Pt. II",0bMbDctzMmTyK2j74j3nF3
296,2021-05-26 12:42,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,196770,Maroon 5:Girls Like You (feat. Cardi B) - Cardi B Version,1,Red Pill Blues,7fa9MBXhVfQ8P8Df9OEbD8
297,2021-05-26 12:42,The Weeknd,Blinding Lights,16470,The Weeknd:Blinding Lights,0,,
298,2021-05-26 12:45,The Weeknd,Save Your Tears,71600,The Weeknd:Save Your Tears,0,,
299,2021-05-27 10:58,Imagine Dragons,Believer,89480,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
300,2021-05-27 11:03,Imagine Dragons,Bad Liar,260773,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
301,2021-05-27 11:04,Maroon 5,Best 4 U,17000,Maroon 5:Best 4 U,0,,
302,2021-05-27 11:04,Imagine Dragons,Natural,72866,Imagine Dragons:Natural,0,,
303,2021-05-27 11:07,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,138275,Maroon 5:Girls Like You (feat. Cardi B) - Cardi B Version,1,Red Pill Blues,7fa9MBXhVfQ8P8Df9OEbD8
304,2021-05-27 11:10,Imagine Dragons,Radioactive,139200,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
305,2021-05-28 15:26,Anirudh Ravichander,Vaathi Coming,228257,Anirudh Ravichander:Vaathi Coming,0,,
306,2021-05-28 16:43,Anirudh Ravichander,Andha Kanna Paathaakaa,138382,Anirudh Ravichander:Andha Kanna Paathaakaa,0,,
307,2021-05-28 16:56,Anirudh Ravichander,Vaathi Coming,176520,Anirudh Ravichander:Vaathi Coming,0,,
308,2021-06-01 12:25,Anirudh Ravichander,Vaathi Coming,51995,Anirudh Ravichander:Vaathi Coming,0,,
309,2021-06-01 12:26,Anirudh Ravichander,Kutti Story,26624,Anirudh Ravichander:Kutti Story,0,,
310,2021-06-01 12:29,Imagine Dragons,Believer,204346,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
311,2021-06-01 12:32,Imagine Dragons,Follow You,175643,Imagine Dragons:Follow You,0,,
312,2021-06-01 12:35,Imagine Dragons,Thunder,187146,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
313,2021-06-01 12:38,Imagine Dragons,Natural,189466,Imagine Dragons:Natural,0,,
314,2021-06-01 12:43,Imagine Dragons,Bad Liar,260773,Imagine Dragons:Bad Liar,1,Origins,2RSHsoi04658QL5xgQVov3
315,2021-06-01 14:16,Imagine Dragons,Demons,91449,Imagine Dragons:Demons,0,,
316,2021-06-06 12:19,Imagine Dragons,Radioactive,186813,Imagine Dragons:Radioactive,1,Night Visions,62yJjFtgkhUrXktIoSjgP2
317,2021-06-06 12:23,Maroon 5,Animals,231013,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
318,2021-06-06 12:24,Avicii,Hey Brother,82993,Avicii:Hey Brother,0,,
319,2021-06-06 12:24,Jason Derulo,Lifestyle (feat. Adam Levine),2660,Jason Derulo:Lifestyle (feat. Adam Levine),0,,
320,2021-06-06 12:24,Robin Schulz,Speechless (feat. Erika Sirola),20280,Robin Schulz:Speechless (feat. Erika Sirola),0,,
321,2021-06-06 12:25,Imagine Dragons,Believer,1640,Imagine Dragons:Believer,1,Evolve,0pqnGHJpmpxLKifKRmU6WP
322,2021-06-06 12:28,Martin Garrix,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,217000,Martin Garrix:We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,0,,
323,2021-06-06 12:28,Maroon 5,Memories,11040,Maroon 5:Memories,0,,
324,2021-06-06 17:55,Maroon 5,Memories,178691,Maroon 5:Memories,0,,
325,2021-06-06 17:57,Shawn Mendes,If I Can't Have You,120868,Shawn Mendes:If I Can't Have You,0,,
326,2021-06-06 18:00,Maroon 5,This Love,3140,Maroon 5:This Love,0,,
327,2021-06-06 18:00,Imagine Dragons,Machine,156910,Imagine Dragons:Machine,0,,
328,2021-06-06 18:03,Sia,1+1,16363,Sia:1+1,0,,
329,2021-06-06 18:03,Imagine Dragons,Thunder,187146,Imagine Dragons:Thunder,1,Evolve,1zB4vmk8tFRmM9UULNzbLB
330,2021-06-07 08:32,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235545,Maroon 5:Girls Like You (feat. Cardi B) - Cardi B Version,1,Red Pill Blues,7fa9MBXhVfQ8P8Df9OEbD8
331,2021-06-07 16:04,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",15124,"Lil Wayne:Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0,,
332,2021-06-08 11:08,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",206590,"Lil Wayne:Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0,,
333,2021-06-08 11:08,"Think Fast, Talk Smart: Communication Techniques.","Introducing Think Fast, Talk Smart: The Podcast",0,"Think Fast, Talk Smart: Communication Techniques.:Introducing Think Fast, Talk Smart: The Podcast",0,,
334,2021-06-08 12:00,"Think Fast, Talk Smart: Communication Techniques.",How We Gain — Or Give Away — Authority While Speaking,225410,"Think Fast, Talk Smart: Communication Techniques.:How We Gain — Or Give Away — Authority While Speaking",0,,
335,2021-06-08 13:34,Ritviz,Liggi,156310,Ritviz:Liggi,0,,
336,2021-06-13 10:36,Imagine Dragons,Walking The Wire,177800,Imagine Dragons:Walking The Wire,0,,
337,2021-06-13 10:46,Maroon 5,Animals,231013,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
338,2021-06-13 10:46,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",20296,"Imagine Dragons:Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",0,,
339,2021-06-13 10:49,Marshmello,FRIENDS,159510,Marshmello:FRIENDS,0,,
340,2021-06-13 11:40,Axwell /\ Ingrosso,More Than You Know,203000,Axwell /\ Ingrosso:More Than You Know,0,,
341,2021-06-13 11:43,Imagine Dragons,Machine,181880,Imagine Dragons:Machine,0,,
342,2021-06-13 11:43,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,25100,Maroon 5:Girls Like You (feat. Cardi B) - Cardi B Version,1,Red Pill Blues,7fa9MBXhVfQ8P8Df9OEbD8
343,2021-06-14 16:06,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,210710,Maroon 5:Girls Like You (feat. Cardi B) - Cardi B Version,1,Red Pill Blues,7fa9MBXhVfQ8P8Df9OEbD8
344,2021-06-14 16:10,Shawn Mendes,Señorita,1865,Shawn Mendes:Señorita,0,,
345,2021-06-14 16:10,Halsey,Without Me,201660,Halsey:Without Me,1,Without Me,5p7ujcrUXASCNwRaWNHR1C
346,2021-06-14 16:11,Bazzi,Beautiful (feat. Camila Cabello),4710,Bazzi:Beautiful (feat. Camila Cabello),0,,
347,2021-06-14 16:11,Justin Bieber,Lonely (with benny blanco),22840,Justin Bieber:Lonely (with benny blanco),0,,
348,2021-06-14 16:12,SHAED,Trampoline (with ZAYN),96090,SHAED:Trampoline (with ZAYN),0,,
349,2021-06-14 16:14,Lady Gaga,Rain On Me (with Ariana Grande),117530,Lady Gaga:Rain On Me (with Ariana Grande),0,,
350,2021-06-14 16:16,Marshmello,Silence,100120,Marshmello:Silence,0,,
351,2021-06-14 16:18,Juice WRLD,Come & Go (with Marshmello),78580,Juice WRLD:Come & Go (with Marshmello),0,,
352,2021-06-14 16:21,DJ Snake,Turn Down for What,213717,DJ Snake:Turn Down for What,0,,
353,2021-06-14 16:36,DJ Snake,You Know You Like It,297615,DJ Snake:You Know You Like It,0,,
354,2021-06-14 16:39,DJ Snake,Selfish Love (with Selena Gomez) - Tiësto Remix,153442,DJ Snake:Selfish Love (with Selena Gomez) - Tiësto Remix,0,,
355,2021-06-14 16:42,DJ Snake,Selfish Love (with Selena Gomez) - Tiësto Remix,153442,DJ Snake:Selfish Love (with Selena Gomez) - Tiësto Remix,0,,
356,2021-06-14 16:58,DJ Snake,Selfish Love (with Selena Gomez) - Tiësto Remix,46431,DJ Snake:Selfish Love (with Selena Gomez) - Tiësto Remix,0,,
357,2021-06-15 11:50,DJ Snake,Selfish Love (with Selena Gomez) - Tiësto Remix,6350,DJ Snake:Selfish Love (with Selena Gomez) - Tiësto Remix,0,,
358,2021-06-15 11:51,DJ Snake,You Know You Like It,67890,DJ Snake:You Know You Like It,0,,
359,2021-06-15 11:55,Maroon 5,Animals,231013,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
360,2021-06-16 17:25,Imagine Dragons,Natural,18130,Imagine Dragons:Natural,0,,
361,2021-06-16 17:28,Maroon 5,Lost,172597,Maroon 5:Lost,0,,
362,2021-06-16 17:29,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),83892,Maroon 5:Beautiful Mistakes (feat. Megan Thee Stallion),0,,
363,2021-06-18 04:10,DJ Snake,Selfish Love (with Selena Gomez),4520,DJ Snake:Selfish Love (with Selena Gomez),0,,
364,2021-06-18 04:10,Maroon 5,Beautiful Mistakes (feat. Megan Thee Stallion),18090,Maroon 5:Beautiful Mistakes (feat. Megan Thee Stallion),0,,
365,2021-06-18 04:10,DJ Snake,Selfish Love (with Selena Gomez) - Tiësto Remix,10010,DJ Snake:Selfish Love (with Selena Gomez) - Tiësto Remix,0,,
366,2021-06-18 04:11,DJ Snake,Middle,29700,DJ Snake:Middle,0,,
367,2021-06-18 04:15,Taylor Swift,the last great american dynasty,230999,Taylor Swift:the last great american dynasty,0,,
368,2021-06-18 04:18,Conan Gray,Maniac,185773,Conan Gray:Maniac,0,,
369,2021-06-18 04:22,Halsey,Without Me,201660,Halsey:Without Me,1,Without Me,5p7ujcrUXASCNwRaWNHR1C
370,2021-06-18 04:24,Conan Gray,Comfort Crowd,99391,Conan Gray:Comfort Crowd,0,,
371,2021-06-18 04:27,Selena Gomez,Lose You To Love Me,168410,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
372,2021-06-18 11:12,Selena Gomez,Lose You To Love Me,198170,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
373,2021-06-20 07:48,Maroon 5,This Love,9507,Maroon 5:This Love,0,,
374,2021-06-20 07:48,Selena Gomez,Lose You To Love Me,7502,Selena Gomez:Lose You To Love Me,1,Rare,4l0Mvzj72xxOpRrp6h8nHi
375,2021-06-20 07:49,R3HAB,Distant Memory (with Timmy Trumpet x W&W),53210,R3HAB:Distant Memory (with Timmy Trumpet x W&W),0,,
376,2021-06-20 07:53,Maroon 5,Animals,231013,Maroon 5:Animals,1,V,3h4T9Bg8OVSUYa6danHeH5
377,2021-06-20 07:54,Imagine Dragons,On Top Of The World,21016,Imagine Dragons:On Top Of The World,0,,
378,2021-06-20 09:41,MEDUZA,Lose Control,7500,MEDUZA:Lose Control,0,,
379,2021-06-20 09:44,The Weeknd,Blinding Lights,200045,The Weeknd:Blinding Lights,0,,
380,2021-06-20 09:45,Post Malone,Psycho (feat. Ty Dolla $ign),24824,Post Malone:Psycho (feat. Ty Dolla $ign),0,,
381,2021-06-20 09:46,Post Malone,Better Now,55870,Post Malone:Better Now,0,,
382,2021-06-21 07:49,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),22630,Lil Wayne:Scared of the Dark (feat. XXXTENTACION),0,,
383,2021-06-21 07:52,The Weeknd,Blinding Lights,200040,The Weeknd:Blinding Lights,0,,
384,2021-06-21 07:57,Anirudh Ravichander,Vaathi Coming,228257,Anirudh Ravichander:Vaathi Coming,0,,
385,2021-06-21 07:58,Anirudh Ravichander,Andha Kanna Paathaakaa,71685,Anirudh Ravichander:Andha Kanna Paathaakaa,0,,
